name,material,template,render
mossy_cobblestone_inverted_dented,mossy_cobblestone,cube_all,
mossy_cobblestone_mini_tiles,mossy_cobblestone,cube_all,
mossy_cobblestone_paving,mossy_cobblestone,cube_all,
mossy_cobblestone_scales,mossy_cobblestone,cube_all,
mossy_cobblestone_small_tiles,mossy_cobblestone,cube_all,
mossy_cobblestone_squares,mossy_cobblestone,cube_all,
mossy_cobblestone_stripes,mossy_cobblestone,cube_all,
mossy_cobblestone_worn_stripes,mossy_cobblestone,cube_all,
mossy_cobblestone_offset_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_ornate,mossy_cobblestone,cube_all,
mossy_cobblestone_overlapping_tiles,mossy_cobblestone,cube_all,
mossy_cobblestone_polished,mossy_cobblestone,cube_all,
mossy_cobblestone_prismal_remnants,mossy_cobblestone,cube_all,
mossy_cobblestone_rough,mossy_cobblestone,cube_all,
mossy_cobblestone_rounded_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_runic_carved,mossy_cobblestone,cube_all,
mossy_cobblestone_sad,mossy_cobblestone,cube_all,
mossy_cobblestone_sanded,mossy_cobblestone,cube_all,
mossy_cobblestone_simple,mossy_cobblestone,cube_all,
mossy_cobblestone_small_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_smooth_inlayed,mossy_cobblestone,cube_all,
mossy_cobblestone_smooth_column,mossy_cobblestone,cube_all,
mossy_cobblestone_smooth_ringed,mossy_cobblestone,cube_all,
mossy_cobblestone_smoothed_double_inlayed,mossy_cobblestone,cube_all,
mossy_cobblestone_spiraled,mossy_cobblestone,cube_all,
mossy_cobblestone_stacked_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_thick_inlayed,mossy_cobblestone,cube_all,
mossy_cobblestone_tiled_bordered,mossy_cobblestone,cube_all,
mossy_cobblestone_tiled,mossy_cobblestone,cube_all,
mossy_cobblestone_tiled_column,mossy_cobblestone,cube_all,
mossy_cobblestone_tiny_brick_bordered,mossy_cobblestone,cube_all,
mossy_cobblestone_tiny_layered_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_tiny_layered_slabs,mossy_cobblestone,cube_all,
mossy_cobblestone_tiny_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_trodden,mossy_cobblestone,cube_all,
mossy_cobblestone_unamused,mossy_cobblestone,cube_all,
mossy_cobblestone_vertical_cut,mossy_cobblestone,cube_all,
mossy_cobblestone_vertical_disordered_bricks,mossy_cobblestone,cube_all,
mossy_cobblestone_weathered,mossy_cobblestone,cube_all,
mossy_stone_bricks_angry,mossy_stone_bricks,cube_all,
mossy_stone_bricks_bordered,mossy_stone_bricks,cube_all,
mossy_stone_bricks_brick_bordered,mossy_stone_bricks,cube_all,
mossy_stone_bricks_carved,mossy_stone_bricks,cube_all,
mossy_stone_bricks_checkered_tiles,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cobbled,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cracked_disordered_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cracked_flat_tiles,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cracked_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_creeper_carving,mossy_stone_bricks,cube_all,
mossy_stone_bricks_crying,mossy_stone_bricks,cube_all,
mossy_stone_bricks_curly,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cut_blank,mossy_stone_bricks,cube_all,
mossy_stone_bricks_cut_column,mossy_stone_bricks,cube_all,
mossy_stone_bricks_duh,mossy_stone_bricks,cube_all,
mossy_stone_bricks_edged_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_engraved,mossy_stone_bricks,cube_all,
mossy_stone_bricks_eroded,mossy_stone_bricks,cube_all,
mossy_stone_bricks_etched_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_fine,mossy_stone_bricks,cube_all,
mossy_stone_bricks_flat_tiles,mossy_stone_bricks,cube_all,
mossy_stone_bricks_glad,mossy_stone_bricks,cube_all,
mossy_stone_bricks_inlayed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_inscribed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_layed_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_loded,mossy_stone_bricks,cube_all,
mossy_stone_bricks_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_mini_tiles,mossy_stone_bricks,cube_all,
mossy_stone_bricks_scales,mossy_stone_bricks,cube_all,
mossy_stone_bricks_offset_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_ornate,mossy_stone_bricks,cube_all,
mossy_stone_bricks_overlapping_tiles,mossy_stone_bricks,cube_all,
mossy_stone_bricks_polished,mossy_stone_bricks,cube_all,
mossy_stone_bricks_prismal_remnants,mossy_stone_bricks,cube_all,
mossy_stone_bricks_rough,mossy_stone_bricks,cube_all,
mossy_stone_bricks_rounded_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_runic_carved,mossy_stone_bricks,cube_all,
mossy_stone_bricks_sad,mossy_stone_bricks,cube_all,
mossy_stone_bricks_sanded,mossy_stone_bricks,cube_all,
mossy_stone_bricks_simple,mossy_stone_bricks,cube_all,
mossy_stone_bricks_small_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_smooth_inlayed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_smooth_column,mossy_stone_bricks,cube_all,
mossy_stone_bricks_smooth_ringed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_smoothed_double_inlayed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_spiraled,mossy_stone_bricks,cube_all,
mossy_stone_bricks_stacked_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_thick_inlayed,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiled_bordered,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiled,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiled_column,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiny_brick_bordered,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiny_layered_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiny_layered_slabs,mossy_stone_bricks,cube_all,
mossy_stone_bricks_tiny_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_trodden,mossy_stone_bricks,cube_all,
mossy_stone_bricks_unamused,mossy_stone_bricks,cube_all,
mossy_stone_bricks_vertical_cut,mossy_stone_bricks,cube_all,
mossy_stone_bricks_vertical_disordered_bricks,mossy_stone_bricks,cube_all,
mossy_stone_bricks_weathered,mossy_stone_bricks,cube_all,
mud_angled_bricks,mud,cube_all,
mud_angry,mud,cube_all,
mud_arrow,mud,cube_all,
mud_bordered,mud,cube_all,
mud_brick_bordered,mud,cube_all,
mud_button,mud,cube_all,
mud_carved,mud,cube_all,
mud_centered,mud,cube_all,
mud_chiseled,mud,cube_all,
mud_cracked_bricks,mud,cube_all,
mud_creeper_carving,mud,cube_all,
mud_crunched_bricks,mud,cube_all,
mud_crying,mud,cube_all,
mud_curly,mud,cube_all,
mud_cut_blank,mud,cube_all,
mud_double_bricks,mud,cube_all,
mud_duh,mud,cube_all,
mud_edged,mud,cube_all,
mud_edged_bricks,mud,cube_all,
mud_engraved,mud,cube_all,
mud_etched_bricks,mud,cube_all,
mud_eye,mud,cube_all,
mud_fancy_chiseled,mud,cube_all,
mud_fancy,mud,cube_all,
mud_fine,mud,cube_all,
mud_glad,mud,cube_all,
mud_hard,mud,cube_all,
mud_heart,mud,cube_all,
mud_horned,mud,cube_all,
mud_inlayed,mud,cube_all,
mud_keyhole,mud,cube_all,
mud_large_tiled,mud,cube_all,
mud_leaning,mud,cube_all,
mud_mini_tiled,mud,cube_all,
mud_bricks,mud,cube_all,
mud_scales,mud,cube_all,
mud_offset_bricks,mud,cube_all,
mud_ornate,mud,cube_all,
mud_overlapping_tiles,mud,cube_all,
mud_pancake,mud,cube_all,
mud_panelled,mud,cube_all,
mud_placed,mud,cube_all,
mud_polished,mud,cube_all,
mud_prismal_remnants,mud,cube_all,
mud_quad,mud,cube_all,
mud_rough,mud,cube_all,
mud_rough_panelled,mud,cube_all,
mud_rune,mud,cube_all,
mud_sad,mud,cube_all,
mud_scaly,mud,cube_all,
mud_sigil,mud,cube_all,
mud_simple,mud,cube_all,
mud_small_bricks,mud,cube_all,
mud_smooth,mud,cube_all,
mud_smooth_ringed,mud,cube_all,
mud_smoothed_double_inlayed,mud,cube_all,
mud_spiral,mud,cube_all,
mud_stacked_bricks,mud,cube_all,
mud_star,mud,cube_all,
mud_symbol,mud,cube_all,
mud_thick_inlayed,mud,cube_all,
mud_tiled_bordered,mud,cube_all,
mud_tiled_bricks,mud,cube_all,
mud_tiled_column,mud,cube_all,
mud_tiny_layered_bricks,mud,cube_all,
mud_tiny_bricks,mud,cube_all,
mud_unamused,mud,cube_all,
mud_vertical_cut,mud,cube_all,
mud_vertical_disordered_bricks,mud,cube_all,
mud_bricks_angled_bricks,mud_bricks,cube_all,
mud_bricks_angry,mud_bricks,cube_all,
mud_bricks_arrow,mud_bricks,cube_all,
mud_bricks_bordered,mud_bricks,cube_all,
mud_bricks_brick_bordered,mud_bricks,cube_all,
mud_bricks_button,mud_bricks,cube_all,
mud_bricks_carved,mud_bricks,cube_all,
mud_bricks_centered,mud_bricks,cube_all,
mud_bricks_chiseled,mud_bricks,cube_all,
mud_bricks_cracked_bricks,mud_bricks,cube_all,
mud_bricks_creeper_carving,mud_bricks,cube_all,
mud_bricks_crunched_bricks,mud_bricks,cube_all,
mud_bricks_crying,mud_bricks,cube_all,
mud_bricks_curly,mud_bricks,cube_all,
mud_bricks_cut_blank,mud_bricks,cube_all,
mud_bricks_double_bricks,mud_bricks,cube_all,
mud_bricks_duh,mud_bricks,cube_all,
mud_bricks_edged_bricks,mud_bricks,cube_all,
mud_bricks_engraved,mud_bricks,cube_all,
mud_bricks_etched_bricks,mud_bricks,cube_all,
mud_bricks_eye,mud_bricks,cube_all,
mud_bricks_fancy_chiseled,mud_bricks,cube_all,
mud_bricks_fancy,mud_bricks,cube_all,
mud_bricks_fine,mud_bricks,cube_all,
mud_bricks_glad,mud_bricks,cube_all,
mud_bricks_hard,mud_bricks,cube_all,
mud_bricks_heart,mud_bricks,cube_all,
mud_bricks_horned,mud_bricks,cube_all,
mud_bricks_inlayed,mud_bricks,cube_all,
mud_bricks_keyhole,mud_bricks,cube_all,
mud_bricks_large_tiled,mud_bricks,cube_all,
mud_bricks_leaning,mud_bricks,cube_all,
mud_bricks_mini_tiled,mud_bricks,cube_all,
mud_bricks_bricks,mud_bricks,cube_all,
mud_bricks_scales,mud_bricks,cube_all,
mud_bricks_offset_bricks,mud_bricks,cube_all,
mud_bricks_ornate,mud_bricks,cube_all,
mud_bricks_overlapping_tiles,mud_bricks,cube_all,
mud_bricks_pancake,mud_bricks,cube_all,
mud_bricks_panelled,mud_bricks,cube_all,
mud_bricks_placed,mud_bricks,cube_all,
mud_bricks_polished,mud_bricks,cube_all,
mud_bricks_prismal_remnants,mud_bricks,cube_all,
mud_bricks_quad,mud_bricks,cube_all,
mud_bricks_rough,mud_bricks,cube_all,
mud_bricks_rough_panelled,mud_bricks,cube_all,
mud_bricks_rune,mud_bricks,cube_all,
mud_bricks_sad,mud_bricks,cube_all,
mud_bricks_scaly,mud_bricks,cube_all,
mud_bricks_sigil,mud_bricks,cube_all,
mud_bricks_simple,mud_bricks,cube_all,
mud_bricks_small_bricks,mud_bricks,cube_all,
mud_bricks_smooth,mud_bricks,cube_all,
mud_bricks_smooth_ringed,mud_bricks,cube_all,
mud_bricks_smoothed_double_inlayed,mud_bricks,cube_all,
mud_bricks_spiral,mud_bricks,cube_all,
mud_bricks_stacked_bricks,mud_bricks,cube_all,
mud_bricks_star,mud_bricks,cube_all,
mud_bricks_symbol,mud_bricks,cube_all,
mud_bricks_thick_inlayed,mud_bricks,cube_all,
mud_bricks_tiled_bordered,mud_bricks,cube_all,
mud_bricks_tiled_bricks,mud_bricks,cube_all,
mud_bricks_tiled_column,mud_bricks,cube_all,
mud_bricks_tiny_layered_bricks,mud_bricks,cube_all,
mud_bricks_tiny_bricks,mud_bricks,cube_all,
mud_bricks_unamused,mud_bricks,cube_all,
mud_bricks_vertical_cut,mud_bricks,cube_all,
mud_bricks_vertical_disordered_bricks,mud_bricks,cube_all,
mushroom_stem_blooming,mushroom_stem,cube_all,
mushroom_stem_broken,mushroom_stem,cube_all,
mushroom_stem_grimy,mushroom_stem,cube_all,
mushroom_stem_old,mushroom_stem,cube_all,
mushroom_stem_poisonous,mushroom_stem,cube_all,
mushroom_stem_smooth,mushroom_stem,cube_all,
mushroom_stem_warm,mushroom_stem,cube_all,
nether_bricks_angry,nether_bricks,cube_all,
nether_bricks_bordered,nether_bricks,cube_all,
nether_bricks_brick_bordered,nether_bricks,cube_all,
nether_bricks_carved,nether_bricks,cube_all,
nether_bricks_checkered_tiles,nether_bricks,cube_all,
nether_bricks_cobbled,nether_bricks,cube_all,
nether_bricks_cracked_disordered_bricks,nether_bricks,cube_all,
nether_bricks_cracked_flat_tiles,nether_bricks,cube_all,
nether_bricks_cracked_bricks,nether_bricks,cube_all,
nether_bricks_creeper_carving,nether_bricks,cube_all,
nether_bricks_crying,nether_bricks,cube_all,
nether_bricks_curly,nether_bricks,cube_all,
nether_bricks_cut_blank,nether_bricks,cube_all,
nether_bricks_cut_column,nether_bricks,cube_all,
nether_bricks_duh,nether_bricks,cube_all,
nether_bricks_edged_bricks,nether_bricks,cube_all,
nether_bricks_engraved,nether_bricks,cube_all,
nether_bricks_eroded,nether_bricks,cube_all,
nether_bricks_etched_bricks,nether_bricks,cube_all,
nether_bricks_fine,nether_bricks,cube_all,
nether_bricks_flat_tiles,nether_bricks,cube_all,
nether_bricks_glad,nether_bricks,cube_all,
nether_bricks_inlayed,nether_bricks,cube_all,
nether_bricks_inscribed,nether_bricks,cube_all,
nether_bricks_layed_bricks,nether_bricks,cube_all,
nether_bricks_loded,nether_bricks,cube_all,
nether_bricks_beams,nether_bricks,cube_all,
nether_bricks_brick_pattern,nether_bricks,cube_all,
nether_bricks_brick_paving,nether_bricks,cube_all,
nether_bricks_bricks,nether_bricks,cube_all,
nether_bricks_chiseled_squares,nether_bricks,cube_all,
nether_bricks_diagonal_bricks,nether_bricks,cube_all,
nether_bricks_diamond_pavers,nether_bricks,cube_all,
nether_bricks_large_bricks,nether_bricks,cube_all,
nether_bricks_large_tiles,nether_bricks,cube_all,
nether_bricks_mini_tiles,nether_bricks,cube_all,
nether_bricks_rotated_bricks,nether_bricks,cube_all,
nether_bricks_scales,nether_bricks,cube_all,
nether_bricks_small_tiles,nether_bricks,cube_all,
nether_bricks_smooth,nether_bricks,cube_all,
nether_bricks_squares,nether_bricks,cube_all,
nether_bricks_tiles,nether_bricks,cube_all,
nether_bricks_offset_bricks,nether_bricks,cube_all,
nether_bricks_ornate,nether_bricks,cube_all,
nether_bricks_overlapping_tiles,nether_bricks,cube_all,
nether_bricks_polished,nether_bricks,cube_all,
nether_bricks_prismal_remnants,nether_bricks,cube_all,
nether_bricks_rough,nether_bricks,cube_all,
nether_bricks_rounded_bricks,nether_bricks,cube_all,
nether_bricks_runic_carved,nether_bricks,cube_all,
nether_bricks_sad,nether_bricks,cube_all,
nether_bricks_sanded,nether_bricks,cube_all,
nether_bricks_simple,nether_bricks,cube_all,
nether_bricks_small_bricks,nether_bricks,cube_all,
nether_bricks_smooth_inlayed,nether_bricks,cube_all,
nether_bricks_smooth_column,nether_bricks,cube_all,
nether_bricks_smooth_ringed,nether_bricks,cube_all,
nether_bricks_smoothed_double_inlayed,nether_bricks,cube_all,
nether_bricks_spiraled,nether_bricks,cube_all,
nether_bricks_stacked_bricks,nether_bricks,cube_all,
nether_bricks_thick_inlayed,nether_bricks,cube_all,
nether_bricks_tiled_bordered,nether_bricks,cube_all,
nether_bricks_tiled,nether_bricks,cube_all,
nether_bricks_tiled_column,nether_bricks,cube_all,
nether_bricks_tiny_brick_bordered,nether_bricks,cube_all,
nether_bricks_tiny_layered_bricks,nether_bricks,cube_all,
nether_bricks_tiny_layered_slabs,nether_bricks,cube_all,
nether_bricks_tiny_bricks,nether_bricks,cube_all,
nether_bricks_trodden,nether_bricks,cube_all,
nether_bricks_unamused,nether_bricks,cube_all,
nether_bricks_vertical_cut,nether_bricks,cube_all,
nether_bricks_vertical_disordered_bricks,nether_bricks,cube_all,
nether_bricks_weathered,nether_bricks,cube_all,
nether_wart_block_bubbling,nether_wart_block,cube_all,
nether_wart_block_crumbled,nether_wart_block,cube_all,
nether_wart_block_dried,nether_wart_block,cube_all,
nether_wart_block_erratic,nether_wart_block,cube_all,
nether_wart_block_eyed,nether_wart_block,cube_all,
nether_wart_block_patched,nether_wart_block,cube_all,
nether_wart_block_porous,nether_wart_block,cube_all,
nether_wart_block_rough,nether_wart_block,cube_all,
nether_wart_block_scabbed,nether_wart_block,cube_all,
nether_wart_block_scaled,nether_wart_block,cube_all,
nether_wart_block_seared,nether_wart_block,cube_all,
nether_wart_block_semi_spongy,nether_wart_block,cube_all,
nether_wart_block_speckled,nether_wart_block,cube_all,
nether_wart_block_spongy,nether_wart_block,cube_all,
netherite_block_ancient,netherite_block,cube_all,
netherite_block_chipped,netherite_block,cube_all,
netherite_block_embossed,netherite_block,cube_all,
netherite_block_engraved,netherite_block,cube_all,
netherite_block_layered,netherite_block,cube_all,
netherite_block_beams,netherite_block,cube_all,
netherite_block_bricks,netherite_block,cube_all,
netherite_block_chiseled,netherite_block,cube_all,
netherite_block_compacted,netherite_block,cube_all,
netherite_block_decorated,netherite_block,cube_all,
netherite_block_diagonal_tiles,netherite_block,cube_all,
netherite_block_indented,netherite_block,cube_all,
netherite_block_meteoric,netherite_block,cube_all,
netherite_block_panels,netherite_block,cube_all,
netherite_block_patterned,netherite_block,cube_all,
netherite_block_small_tiles,netherite_block,cube_all,
netherite_block_smooth,netherite_block,cube_all,
netherite_block_plated,netherite_block,cube_all,
netherite_block_polished,netherite_block,cube_all,
netherite_block_pressed,netherite_block,cube_all,
netherite_block_reinforced,netherite_block,cube_all,
netherite_block_sheet,netherite_block,cube_all,
netherite_block_shuttered,netherite_block,cube_all,
netherite_block_stacked,netherite_block,cube_all,
netherrack_angry,netherrack,cube_all,
netherrack_bordered,netherrack,cube_all,
netherrack_brick_bordered,netherrack,cube_all,
netherrack_carved,netherrack,cube_all,
netherrack_checkered_tiles,netherrack,cube_all,
netherrack_cobbled,netherrack,cube_all,
netherrack_cracked_disordered_bricks,netherrack,cube_all,
netherrack_cracked_flat_tiles,netherrack,cube_all,
netherrack_cracked_bricks,netherrack,cube_all,
netherrack_creeper_carving,netherrack,cube_all,
netherrack_crying,netherrack,cube_all,
netherrack_curly,netherrack,cube_all,
netherrack_cut_blank,netherrack,cube_all,
netherrack_cut_column,netherrack,cube_all,
netherrack_duh,netherrack,cube_all,
netherrack_edged_bricks,netherrack,cube_all,
netherrack_engraved,netherrack,cube_all,
netherrack_eroded,netherrack,cube_all,
netherrack_etched_bricks,netherrack,cube_all,
netherrack_fine,netherrack,cube_all,
netherrack_flat_tiles,netherrack,cube_all,
netherrack_glad,netherrack,cube_all,
netherrack_inlayed,netherrack,cube_all,
netherrack_inscribed,netherrack,cube_all,
netherrack_layed_bricks,netherrack,cube_all,
netherrack_loded,netherrack,cube_all,
netherrack_mossy_cobbled,netherrack,cube_all,
netherrack_mossy_bricks,netherrack,cube_all,
netherrack_beams,netherrack,cube_all,
netherrack_brick_pattern,netherrack,cube_all,
netherrack_brick_paving,netherrack,cube_all,
netherrack_bricks,netherrack,cube_all,
netherrack_dented,netherrack,cube_all,
netherrack_diamond_pavers,netherrack,cube_all,
netherrack_mini_tiles,netherrack,cube_all,
netherrack_rotated_bricks,netherrack,cube_all,
netherrack_scales,netherrack,cube_all,
netherrack_small_tiles,netherrack,cube_all,
netherrack_stripes,netherrack,cube_all,
netherrack_tiles,netherrack,cube_all,
netherrack_offset_bricks,netherrack,cube_all,
netherrack_ornate,netherrack,cube_all,
netherrack_overlapping_tiles,netherrack,cube_all,
netherrack_polished,netherrack,cube_all,
netherrack_prismal_remnants,netherrack,cube_all,
netherrack_rough,netherrack,cube_all,
netherrack_rounded_bricks,netherrack,cube_all,
netherrack_runic_carved,netherrack,cube_all,
netherrack_sad,netherrack,cube_all,
netherrack_sanded,netherrack,cube_all,
netherrack_simple,netherrack,cube_all,
netherrack_small_bricks,netherrack,cube_all,
netherrack_smooth_inlayed,netherrack,cube_all,
netherrack_smooth_column,netherrack,cube_all,
netherrack_smooth_ringed,netherrack,cube_all,
netherrack_smoothed_double_inlayed,netherrack,cube_all,
netherrack_spiraled,netherrack,cube_all,
netherrack_stacked_bricks,netherrack,cube_all,
netherrack_thick_inlayed,netherrack,cube_all,
netherrack_tiled_bordered,netherrack,cube_all,
netherrack_tiled,netherrack,cube_all,
netherrack_tiled_column,netherrack,cube_all,
netherrack_tiny_brick_bordered,netherrack,cube_all,
netherrack_tiny_layered_bricks,netherrack,cube_all,
netherrack_tiny_layered_slabs,netherrack,cube_all,
netherrack_tiny_bricks,netherrack,cube_all,
netherrack_trodden,netherrack,cube_all,
netherrack_unamused,netherrack,cube_all,
netherrack_vertical_cut,netherrack,cube_all,
netherrack_vertical_disordered_bricks,netherrack,cube_all,
netherrack_weathered,netherrack,cube_all,
oak_planks_basket_woven,oak_planks,cube_all,
oak_planks_boxed,oak_planks,cube_all,
oak_planks_brick_bond,oak_planks,cube_all,
oak_planks_bricky,oak_planks,cube_all,
oak_planks_cornered,oak_planks,cube_all,
oak_planks_crated,oak_planks,cube_all,
oak_planks_cross_laced,oak_planks,cube_all,
oak_planks_crossed,oak_planks,cube_all,
oak_planks_detailed,oak_planks,cube_all,
oak_planks_diagonal,oak_planks,cube_all,
oak_planks_diamond,oak_planks,cube_all,
oak_planks_double_herringbone,oak_planks,cube_all,
oak_planks_enclosed,oak_planks,cube_all,
oak_planks_fine,oak_planks,cube_all,
oak_planks_fine_vertical,oak_planks,cube_all,
oak_planks_framed,oak_planks,cube_all,
oak_planks_herringbone,oak_planks,cube_all,
oak_planks_hewn,oak_planks,cube_all,
oak_planks_laced,oak_planks,cube_all,
oak_planks_nailed,oak_planks,cube_all,
oak_planks_natural,oak_planks,cube_all,
oak_planks_beams,oak_planks,cube_all,
oak_planks_brick_pattern,oak_planks,cube_all,
oak_planks_brick_paving,oak_planks,cube_all,
oak_planks_bricks,oak_planks,cube_all,
oak_planks_crate,oak_planks,cube_all,
oak_planks_diagonal_stripes,oak_planks,cube_all,
oak_planks_diagonal_tiles,oak_planks,cube_all,
oak_planks_dotted,oak_planks,cube_all,
oak_planks_fine_mosaic,oak_planks,cube_all,
oak_planks_flooring,oak_planks,cube_all,
oak_planks_large_tiles,oak_planks,cube_all,
oak_planks_mosaic,oak_planks,cube_all,
oak_planks_panel,oak_planks,cube_all,
oak_planks_pattern,oak_planks,cube_all,
oak_planks_rotated_bricks,oak_planks,cube_all,
oak_planks_shavings,oak_planks,cube_all,
oak_planks_small_bricks,oak_planks,cube_all,
oak_planks_small_tiles,oak_planks,cube_all,
oak_planks_squares,oak_planks,cube_all,
oak_planks_tiles,oak_planks,cube_all,
oak_planks_wavy,oak_planks,cube_all,
oak_planks_woven,oak_planks,cube_all,
oak_planks_pegged,oak_planks,cube_all,
oak_planks_polished,oak_planks,cube_all,
oak_planks_railed,oak_planks,cube_all,
oak_planks_shifted,oak_planks,cube_all,
oak_planks_slanted,oak_planks,cube_all,
oak_planks_smooth,oak_planks,cube_all,
oak_planks_stacked,oak_planks,cube_all,
oak_planks_thin,oak_planks,cube_all,
oak_planks_tiled,oak_planks,cube_all,
oak_planks_versailles,oak_planks,cube_all,
oak_planks_vertical,oak_planks,cube_all,
oak_planks_vertically_railed,oak_planks,cube_all,
oak_planks_whirlwind,oak_planks,cube_all,
oak_planks_wickered,oak_planks,cube_all,
obsidian_angry,obsidian,cube_all,
obsidian_bordered,obsidian,cube_all,
obsidian_brick_bordered,obsidian,cube_all,
obsidian_carved,obsidian,cube_all,
obsidian_checkered_tiles,obsidian,cube_all,
obsidian_cobbled,obsidian,cube_all,
obsidian_cracked_disordered_bricks,obsidian,cube_all,
obsidian_cracked_flat_tiles,obsidian,cube_all,
obsidian_cracked_bricks,obsidian,cube_all,
obsidian_creeper_carving,obsidian,cube_all,
obsidian_crying,obsidian,cube_all,
obsidian_curly,obsidian,cube_all,
obsidian_cut_blank,obsidian,cube_all,
obsidian_cut_column,obsidian,cube_all,
obsidian_duh,obsidian,cube_all,
obsidian_edged_bricks,obsidian,cube_all,
obsidian_engraved,obsidian,cube_all,
obsidian_eroded,obsidian,cube_all,
obsidian_etched_bricks,obsidian,cube_all,
obsidian_fine,obsidian,cube_all,
obsidian_flat_tiles,obsidian,cube_all,
obsidian_glad,obsidian,cube_all,
obsidian_inlayed,obsidian,cube_all,
obsidian_inscribed,obsidian,cube_all,
obsidian_layed_bricks,obsidian,cube_all,
obsidian_loded,obsidian,cube_all,
obsidian_bordered,obsidian,cube_all,
obsidian_brick_pattern,obsidian,cube_all,
obsidian_brick_paving,obsidian,cube_all,
obsidian_bricks,obsidian,cube_all,
obsidian_chiseled,obsidian,cube_all,
obsidian_chiseled_circles,obsidian,cube_all,
obsidian_chiseled_creeper,obsidian,cube_all,
obsidian_chiseled_skeleton,obsidian,cube_all,
obsidian_dark,obsidian,cube_all,
obsidian_diamond_paver,obsidian,cube_all,
obsidian_framed_glass,obsidian,glass,translucent
obsidian_large_tiles,obsidian,cube_all,
obsidian_mini_tiles,obsidian,cube_all,
obsidian_rotated_bricks,obsidian,cube_all,
obsidian_scales,obsidian,cube_all,
obsidian_spots,obsidian,cube_all,
obsidian_squares,obsidian,cube_all,
obsidian_stripes,obsidian,cube_all,
obsidian_tiles,obsidian,cube_all,
obsidian_offset_bricks,obsidian,cube_all,
obsidian_ornate,obsidian,cube_all,
obsidian_overlapping_tiles,obsidian,cube_all,
obsidian_polished,obsidian,cube_all,
obsidian_prismal_remnants,obsidian,cube_all,
obsidian_rough,obsidian,cube_all,
obsidian_rounded_bricks,obsidian,cube_all,
obsidian_runic_carved,obsidian,cube_all,
obsidian_sad,obsidian,cube_all,
obsidian_sanded,obsidian,cube_all,
obsidian_simple,obsidian,cube_all,
obsidian_small_bricks,obsidian,cube_all,
obsidian_smooth_inlayed,obsidian,cube_all,
obsidian_smooth_column,obsidian,cube_all,
obsidian_smooth_ringed,obsidian,cube_all,
obsidian_smoothed_double_inlayed,obsidian,cube_all,
obsidian_spiraled,obsidian,cube_all,
obsidian_stacked_bricks,obsidian,cube_all,
obsidian_thick_inlayed,obsidian,cube_all,
obsidian_tiled_bordered,obsidian,cube_all,
obsidian_tiled,obsidian,cube_all,
obsidian_tiled_column,obsidian,cube_all,
obsidian_tiny_brick_bordered,obsidian,cube_all,
obsidian_tiny_layered_bricks,obsidian,cube_all,
obsidian_tiny_layered_slabs,obsidian,cube_all,
obsidian_tiny_bricks,obsidian,cube_all,
obsidian_trodden,obsidian,cube_all,
obsidian_unamused,obsidian,cube_all,
obsidian_vertical_cut,obsidian,cube_all,
obsidian_vertical_disordered_bricks,obsidian,cube_all,
obsidian_weathered,obsidian,cube_all,
ochrum_angry,ochrum,cube_all,
ochrum_bordered,ochrum,cube_all,
ochrum_brick_bordered,ochrum,cube_all,
ochrum_carved,ochrum,cube_all,
ochrum_checkered_tiles,ochrum,cube_all,
ochrum_cobbled,ochrum,cube_all,
ochrum_cracked_disordered_bricks,ochrum,cube_all,
ochrum_cracked_flat_tiles,ochrum,cube_all,
ochrum_cracked_bricks,ochrum,cube_all,
ochrum_creeper_carving,ochrum,cube_all,
ochrum_crying,ochrum,cube_all,
