name	material	template	render	layout	textures	connections	item	item_render	isolated
ornate_yellow_stained_glass_ctm	yellow_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/yellow_stained_glass/ctm/ornate_yellow_stained_glass_ctm	all	solo	minecraft:translucent	
amethyst_block_overlapping_tiles_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_overlapping_tiles	all	solo		
ancient_debris_overlapping_tiles_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_overlapping_tiles	all	solo		
andesite_overlapping_tiles_ctm	andesite	ctm_cube_all_pieces		pieces_full	all=ott:block/andesite/ctm/andesite_overlapping_tiles	all	solo		
basalt_overlapping_tiles_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_overlapping_tiles	all	solo		
blackstone_overlapping_tiles_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_overlapping_tiles	all	solo		
blue_ice_overlapping_tiles_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_overlapping_tiles	all	solo		
borderless_bricks_overlapping_tiles_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_overlapping_tiles	all	solo		
bricks_overlapping_tiles_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_overlapping_tiles	all	solo		
calcite_overlapping_tiles_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_overlapping_tiles	all	solo		
clay_overlapping_tiles_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_overlapping_tiles	all	solo		
coal_block_overlapping_tiles_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_overlapping_tiles	all	solo		
cobblestone_overlapping_tiles_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_overlapping_tiles	all	solo		
crying_obsidian_overlapping_tiles_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_overlapping_tiles	all	solo		
dark_prismarine_overlapping_tiles_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_overlapping_tiles	all	solo		
deepslate_overlapping_tiles_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_overlapping_tiles	all	solo		
diorite_overlapping_tiles_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_overlapping_tiles	all	solo		
dirt_overlapping_tiles_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_overlapping_tiles	all	solo		
dripstone_block_overlapping_tiles_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_overlapping_tiles	all	solo		
end_stone_overlapping_tiles_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_overlapping_tiles	all	solo		
gilded_blackstone_overlapping_tiles_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_overlapping_tiles	all	solo		
granite_overlapping_tiles_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_overlapping_tiles	all	solo		
ice_overlapping_tiles_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_overlapping_tiles	all	solo		
lapis_block_overlapping_tiles_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_overlapping_tiles	all	solo		
lodestone_overlapping_tiles_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_overlapping_tiles	all	solo		
magma_block_overlapping_tiles_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_overlapping_tiles	all	solo		
mossy_cobblestone_overlapping_tiles_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_overlapping_tiles	all	solo		
mossy_stone_bricks_overlapping_tiles_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_overlapping_tiles	all	solo		
mud_bricks_overlapping_tiles_ctm	mud_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mud_bricks/ctm/mud_bricks_overlapping_tiles	all	solo		
mud_overlapping_tiles_ctm	mud	ctm_cube_all_pieces		pieces_full	all=ott:block/mud/ctm/mud_overlapping_tiles	all	solo		
nether_bricks_overlapping_tiles_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_overlapping_tiles	all	solo		
netherrack_overlapping_tiles_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_overlapping_tiles	all	solo		
obsidian_overlapping_tiles_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_overlapping_tiles	all	solo		
packed_ice_overlapping_tiles_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_overlapping_tiles	all	solo		
packed_mud_overlapping_tiles_ctm	packed_mud	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_mud/ctm/packed_mud_overlapping_tiles	all	solo		
prismarine_overlapping_tiles_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_overlapping_tiles	all	solo		
purpur_block_overlapping_tiles_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_overlapping_tiles	all	solo		
quartz_block_overlapping_tiles_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_overlapping_tiles	all	solo		
raw_copper_block_overlapping_tiles_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_overlapping_tiles	all	solo		
raw_gold_block_overlapping_tiles_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_overlapping_tiles	all	solo		
raw_iron_block_overlapping_tiles_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_overlapping_tiles	all	solo		
red_nether_bricks_overlapping_tiles_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_overlapping_tiles	all	solo		
red_sandstone_overlapping_tiles_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_overlapping_tiles	all	solo		
redstone_block_overlapping_tiles_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_overlapping_tiles	all	solo		
sandstone_overlapping_tiles_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_overlapping_tiles	all	solo		
smooth_stone_overlapping_tiles_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_overlapping_tiles	all	solo		
snow_block_overlapping_tiles_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_overlapping_tiles	all	solo		
tuff_overlapping_tiles_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_overlapping_tiles	all	solo		
oxidized_copper_block_ctm	oxidized_copper	ctm_cube_all_pieces		pieces_full	all=ott:block/oxidized_copper/ctm/oxidized_copper_block	all	solo		
oxidized_copper_grate_ctm	oxidized_copper	ctm_cube_all_pieces	minecraft:cutout_mipped	pieces_full	all=ott:block/oxidized_copper/ctm/oxidized_copper_grate	all	solo		
pale_oak_planks_beams_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_beams	all	solo		
pale_oak_planks_brick_pattern_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_brick_pattern	all	solo		
pale_oak_planks_brick_paving_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_brick_paving	all	solo		
pale_oak_planks_bricks_ctm	pale_oak_planks	ctm_cube_all_horizontal		pieces_horizontal	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_bricks	all	self		
pale_oak_planks_crate_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_crate	all	solo		
pale_oak_planks_diagonal_stripes_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_diagonal_stripes	all	solo		
pale_oak_planks_diagonal_tiles_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_diagonal_tiles	all	solo		
pale_oak_planks_dotted_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_dotted	all	solo		
pale_oak_planks_flooring_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_flooring	all	solo		
pale_oak_planks_large_tiles_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_large_tiles	all	solo		
pale_oak_planks_pattern_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_pattern	all	solo		
pale_oak_planks_rotated_bricks_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_rotated_bricks	all	solo		
pale_oak_planks_small_bricks_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_small_bricks	all	solo		
pale_oak_planks_small_tiles_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_small_tiles	all	solo		
pale_oak_planks_squares_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_squares	all	solo		
pale_oak_planks_tiles_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_tiles	all	solo		
pale_oak_planks_wavy_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_wavy	all	solo		
pale_oak_planks_woven_ctm	pale_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/pale_oak_planks/ctm/pale_oak_planks_woven	all	solo		
pale_oak_window_bars_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_bars|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_covered_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_covered|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_diagonal_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_diagonal|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_large_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_large|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_panes_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_panes|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_rounded_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_rounded|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_slim_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_slim|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_swirling_ctm	pale_oak_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/pale_oak_windows/ctm/pale_oak_window_swirling|top=minecraft:block/pale_oak_planks	side	self		
pale_oak_window_tiles_ctm	pale_oak_planks	ctm_cube_column_pieces_planks_top	minecraft:cutout_mipped		side=ott:block/pale_oak_windows/ctm/pale_oak_window_tiles|up=minecraft:block/pale_oak_planks	side:pieces_full	static	minecraft:cutout_mipped	
acacia_planks_pegged_ctm	acacia_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/acacia_planks/ctm/acacia_planks_pegged	all	solo		
bamboo_planks_pegged_ctm	bamboo_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/bamboo_planks/ctm/bamboo_planks_pegged	all	solo		
birch_planks_pegged_ctm	birch_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/birch_planks/ctm/birch_planks_pegged	all	solo		
black_concrete_pegged_ctm	black_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/black_concrete/ctm/black_concrete_pegged	all	solo		
blue_concrete_pegged_ctm	blue_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_concrete/ctm/blue_concrete_pegged	all	solo		
brown_concrete_pegged_ctm	brown_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/brown_concrete/ctm/brown_concrete_pegged	all	solo		
cherry_planks_pegged_ctm	cherry_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/cherry_planks/ctm/cherry_planks_pegged	all	solo		
crimson_planks_pegged_ctm	crimson_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/crimson_planks/ctm/crimson_planks_pegged	all	solo		
cyan_concrete_pegged_ctm	cyan_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/cyan_concrete/ctm/cyan_concrete_pegged	all	solo		
dark_oak_planks_pegged_ctm	dark_oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_oak_planks/ctm/dark_oak_planks_pegged	all	solo		
gray_concrete_pegged_ctm	gray_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/gray_concrete/ctm/gray_concrete_pegged	all	solo		
green_concrete_pegged_ctm	green_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/green_concrete/ctm/green_concrete_pegged	all	solo		
jungle_planks_pegged_ctm	jungle_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/jungle_planks/ctm/jungle_planks_pegged	all	solo		
light_blue_concrete_pegged_ctm	light_blue_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/light_blue_concrete/ctm/light_blue_concrete_pegged	all	solo		
light_gray_concrete_pegged_ctm	light_gray_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/light_gray_concrete/ctm/light_gray_concrete_pegged	all	solo		
lime_concrete_pegged_ctm	lime_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/lime_concrete/ctm/lime_concrete_pegged	all	solo		
magenta_concrete_pegged_ctm	magenta_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/magenta_concrete/ctm/magenta_concrete_pegged	all	solo		
mangrove_planks_pegged_ctm	mangrove_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/mangrove_planks/ctm/mangrove_planks_pegged	all	solo		
oak_planks_pegged_ctm	oak_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/oak_planks/ctm/oak_planks_pegged	all	solo		
orange_concrete_pegged_ctm	orange_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/orange_concrete/ctm/orange_concrete_pegged	all	solo		
pink_concrete_pegged_ctm	pink_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/pink_concrete/ctm/pink_concrete_pegged	all	solo		
purple_concrete_pegged_ctm	purple_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/purple_concrete/ctm/purple_concrete_pegged	all	solo		
red_concrete_pegged_ctm	red_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/red_concrete/ctm/red_concrete_pegged	all	solo		
spruce_planks_pegged_ctm	spruce_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/spruce_planks/ctm/spruce_planks_pegged	all	solo		
warped_planks_pegged_ctm	warped_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/warped_planks/ctm/warped_planks_pegged	all	solo		
white_concrete_pegged_ctm	white_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/white_concrete/ctm/white_concrete_pegged	all	solo		
yellow_concrete_pegged_ctm	yellow_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/yellow_concrete/ctm/yellow_concrete_pegged	all	solo		
pink_concrete_ctm	pink_concrete	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/pink_concrete/ctm/pink_concrete_ctm	all	self		
pink_concrete_panel_ctm	pink_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/pink_concrete/ctm/pink_concrete_panel	all	solo		
pink_framed_glass_ctm	pink_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/pink_stained_glass/ctm/pink_framed_glass	all	solo	minecraft:translucent	
pink_stained_clear_glass_ctm	pink_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/pink_stained_glass/ctm/pink_stained_clear_glass	all	solo	minecraft:translucent	
pink_stained_glass_ctm	pink_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/pink_stained_glass/ctm/pink_stained_glass	all	solo	minecraft:translucent	
pink_terracotta_column_ctm	pink_terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/pink_terracotta/ctm/pink_terracotta_column	all	self		
pink_terracotta_ctm	pink_terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/pink_terracotta/ctm/pink_terracotta_ctm	all	self		
amethyst_block_polished_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_polished	all	solo		
ancient_debris_polished_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_polished	all	solo		
basalt_polished_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_polished	all	solo		
blue_ice_polished_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_polished	all	solo		
borderless_bricks_polished_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_polished	all	solo		
bricks_polished_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_polished	all	solo		
calcite_polished_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_polished	all	solo		
clay_polished_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_polished	all	solo		
coal_block_polished_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_polished	all	solo		
cobblestone_polished_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_polished	all	solo		
crying_obsidian_polished_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_polished	all	solo		
dark_prismarine_polished_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_polished	all	solo		
deepslate_polished_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_polished	all	solo		
dirt_polished_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_polished	all	solo		
polished_dripstone_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/polished_dripstone	all	solo		
end_stone_polished_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_polished	all	solo		
gilded_blackstone_polished_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_polished	all	solo		
ice_polished_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_polished	all	solo		
lapis_block_polished_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_polished	all	solo		
limestone_polished_ctm	limestone	ctm_cube_all_pieces		pieces_full	all=ott:block/limestone/ctm/limestone_polished	all	solo		
lodestone_polished_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_polished	all	solo		
magma_block_polished_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_polished	all	solo		
mossy_cobblestone_polished_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_polished	all	solo		
mossy_stone_bricks_polished_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_polished	all	solo		
nether_bricks_polished_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_polished	all	solo		
netherrack_polished_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_polished	all	solo		
obsidian_polished_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_polished	all	solo		
packed_ice_polished_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_polished	all	solo		
prismarine_polished_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_polished	all	solo		
purpur_block_polished_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_polished	all	solo		
quartz_block_polished_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_polished	all	solo		
raw_copper_block_polished_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_polished	all	solo		
raw_gold_block_polished_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_polished	all	solo		
raw_iron_block_polished_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_polished	all	solo		
red_nether_bricks_polished_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_polished	all	solo		
red_sandstone_polished_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_polished	all	solo		
redstone_block_polished_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_polished	all	solo		
sandstone_polished_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_polished	all	solo		
smooth_stone_polished_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_polished	all	solo		
snow_block_polished_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_polished	all	solo		
tuff_polished_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_polished	all	solo		
prismarine_bricks_beams_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_beams	all	solo		
prismarine_bricks_brick_pattern_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_brick_pattern	all	solo		
prismarine_bricks_brick_paving_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_brick_paving	all	solo		
prismarine_bricks_bricks_ctm	prismarine	ctm_cube_all_horizontal		pieces_horizontal	all=ott:block/prismarine/ctm/prismarine_bricks_bricks	all	self		
prismarine_bricks_chiseled_circles_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_chiseled_circles	all	solo		
prismarine_bricks_chiseled_squares_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_chiseled_squares	all	solo		
prismarine_bricks_diagonal_bricks_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_diagonal_bricks	all	solo		
prismarine_bricks_diagonal_tiles_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_diagonal_tiles	all	solo		
prismarine_bricks_dotted_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_dotted	all	solo		
prismarine_bricks_pillars_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_ctms	all	solo		
prismarine_bricks_rotated_bricks_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_rotated_bricks	all	solo		
prismarine_bricks_rows_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_rows	all	solo		
prismarine_bricks_small_tiles_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_small_tiles	all	solo		
prismarine_bricks_squares_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_squares	all	solo		
prismarine_bricks_tiles_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_tiles	all	solo		
prismarine_bricks_wavy_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_wavy	all	solo		
prismarine_bricks_woven_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bricks_woven	all	solo		
purple_concrete_ctm	purple_concrete	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/purple_concrete/ctm/purple_concrete_ctm	all	self		
purple_concrete_panel_ctm	purple_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/purple_concrete/ctm/purple_concrete_panel	all	solo		
purple_framed_glass_ctm	purple_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/purple_stained_glass/ctm/purple_framed_glass	all	solo	minecraft:translucent	
